image,MEL,NV,BCC,AKIEC,BKL,DF,VASC
scgan_0024693,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024694,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024695,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024696,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024697,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024698,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024699,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024700,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024701,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024702,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024703,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024704,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024705,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024706,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0024707,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0024708,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024709,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024710,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0024711,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024712,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024713,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024714,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024715,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024716,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024717,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024718,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024719,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024720,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024721,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024722,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024723,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024724,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024725,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024726,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024727,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024728,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024729,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024730,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024731,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024732,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024733,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024734,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024735,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024736,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024737,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024738,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024739,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024740,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024741,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024742,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024743,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0024744,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024745,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024746,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024747,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0024748,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024749,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024750,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024751,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024752,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024753,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024754,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024755,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024756,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024757,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024758,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024759,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024760,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024761,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024762,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024763,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0024764,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024765,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024766,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024767,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024768,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024769,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024770,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024771,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0024772,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024773,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024774,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024775,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024776,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024777,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024778,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024779,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024780,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024781,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024782,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024783,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024784,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024785,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024786,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024787,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0024788,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024789,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024790,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024791,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024792,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024793,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024794,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024795,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0024796,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024797,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024798,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024799,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0024800,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0024801,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024802,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024803,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024804,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024805,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024806,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024807,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024808,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024809,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024810,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024811,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024812,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024813,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024814,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024815,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024816,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024817,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024818,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024819,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024820,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024821,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024822,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024823,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024824,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024825,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024826,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024827,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024828,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024829,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0024830,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024831,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024832,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024833,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0024834,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024835,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024836,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024837,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024838,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024839,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024840,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024841,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024843,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0024844,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024845,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0024846,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024847,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024848,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0024849,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024850,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024851,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024852,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024853,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024854,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024855,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024856,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024857,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024858,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024859,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024860,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024861,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024862,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024863,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024864,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024865,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024866,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024867,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0024868,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024869,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024870,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024871,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024872,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024873,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024874,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024875,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024876,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024877,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024878,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024879,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024880,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024881,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024882,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024883,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024884,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024885,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0024886,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024887,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024888,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024889,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024890,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024891,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024892,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024893,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024894,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024895,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024896,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024897,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0024898,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024899,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024900,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024901,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024902,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024903,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024904,0.0,0.0,0.0,0.0,0.0,0.0,1.0
scgan_0024905,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024906,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024907,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024908,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024909,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024910,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024911,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024912,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024913,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0024914,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024915,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024916,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024917,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024918,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024919,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024920,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024921,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024922,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024923,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0024924,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024925,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0024926,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024927,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024928,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024929,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024930,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024931,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0024932,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024933,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024934,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024935,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024936,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024937,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024938,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024939,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024940,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024941,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024942,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024943,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024944,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024945,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024946,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0024947,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024948,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0024949,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0024950,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024951,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024952,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024953,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024954,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024955,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024956,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024957,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024958,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024959,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024960,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024961,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024962,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024963,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024964,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024965,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024966,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024967,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024968,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024969,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024970,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024971,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024972,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024973,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0024974,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024975,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024976,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024977,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024978,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024979,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024980,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024981,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024982,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024983,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024984,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0024985,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024986,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024987,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0024988,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024989,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024990,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024991,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024992,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024993,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024994,0.0,0.0,0.0,0.0,0.0,1.0,0.0
scgan_0024995,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024996,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024997,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0024998,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0024999,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0025000,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025001,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025002,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025003,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025004,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025005,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0025006,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025007,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025008,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025009,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025010,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025011,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025012,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025013,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025014,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025015,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025016,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0025017,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025018,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0025019,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0025020,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025021,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025022,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025023,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025024,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025025,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025026,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025027,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025028,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025029,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0025030,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0025031,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0025032,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0025033,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0025034,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025035,1.0,0.0,0.0,0.0,0.0,0.0,0.0
scgan_0025036,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025037,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025038,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0025039,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025040,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0025041,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025042,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025043,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025044,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025045,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025046,0.0,0.0,1.0,0.0,0.0,0.0,0.0
scgan_0025047,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025048,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025049,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025050,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025051,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025052,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025053,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025054,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025055,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025056,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025057,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025058,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025059,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025060,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025061,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025062,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025063,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0025064,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0025065,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025066,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0025067,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025068,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0025069,0.0,0.0,0.0,1.0,0.0,0.0,0.0
scgan_0025070,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025071,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025072,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025073,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025074,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025075,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0025076,0.0,0.0,0.0,0.0,1.0,0.0,0.0
scgan_0025077,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025078,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025079,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scgan_0025080,0.0,1.0,0.0,0.0,0.0,0.0,0.0
